shipment_id,origin_city,destination_city,expected_duration,delivery_duration,delay_flag
SHP_0060864,Medan,Surabaya,3,6,1
SHP_0060865,Bandung,Medan,3,3,0
SHP_0060866,Surabaya,Makassar,4,4,0
SHP_0060867,Surabaya,Denpasar,5,6,1
SHP_0060868,Surabaya,Medan,5,7,1
SHP_0060869,Balikpapan,Makassar,1,2,0
SHP_0060870,Denpasar,Bandung,1,1,0
SHP_0060871,Denpasar,Surabaya,5,5,0
SHP_0060872,Bandung,Surabaya,1,1,0
SHP_0060873,Jakarta,Makassar,1,3,1
SHP_0060874,Denpasar,Surabaya,4,4,0
SHP_0060875,Denpasar,Semarang,3,3,0
SHP_0060876,Semarang,Surabaya,3,4,0
SHP_0060877,Surabaya,Medan,1,1,0
SHP_0060878,Medan,Balikpapan,4,5,0
SHP_0060879,Medan,Balikpapan,2,2,0
SHP_0060880,Jakarta,Balikpapan,4,3,0
SHP_0060881,Balikpapan,Semarang,5,4,0
SHP_0060882,Makassar,Jakarta,3,6,1
SHP_0060883,Jakarta,Surabaya,3,3,0
SHP_0060884,Jakarta,Semarang,5,6,1
SHP_0060885,Denpasar,Surabaya,4,4,0
SHP_0060886,Medan,Jakarta,4,5,0
SHP_0060887,Denpasar,Balikpapan,5,6,1
SHP_0060888,Bandung,Surabaya,1,1,0
SHP_0060889,Makassar,Denpasar,5,6,0
SHP_0060890,Medan,Bandung,1,2,1
SHP_0060891,Semarang,Makassar,1,1,0
SHP_0060892,Balikpapan,Medan,3,3,0
SHP_0060893,Surabaya,Medan,2,1,0
SHP_0060894,Bandung,Makassar,4,4,0
SHP_0060895,Bandung,Medan,2,3,1
SHP_0060896,Bandung,Jakarta,5,8,1
SHP_0060897,Jakarta,Surabaya,2,3,0
SHP_0060898,Denpasar,Medan,1,2,0
SHP_0060899,Denpasar,Surabaya,1,1,0
SHP_0060900,Medan,Makassar,2,3,0
SHP_0060901,Makassar,Medan,3,3,0
SHP_0060902,Medan,Denpasar,2,2,0
SHP_0060903,Semarang,Surabaya,4,5,1
SHP_0060904,Balikpapan,Makassar,2,3,1
SHP_0060905,Medan,Makassar,2,2,0
SHP_0060906,Semarang,Surabaya,1,1,0
SHP_0060907,Jakarta,Makassar,5,8,1
SHP_0060908,Balikpapan,Jakarta,3,3,0
SHP_0060909,Medan,Surabaya,3,4,0
SHP_0060910,Makassar,Surabaya,1,1,0
SHP_0060911,Makassar,Balikpapan,2,1,0
SHP_0060912,Jakarta,Semarang,5,4,0
SHP_0060913,Makassar,Bandung,3,5,1
SHP_0060914,Medan,Bandung,2,3,0
SHP_0060915,Denpasar,Semarang,2,1,0
SHP_0060916,Makassar,Semarang,4,3,0
SHP_0060917,Denpasar,Medan,2,2,0
SHP_0060918,Medan,Makassar,5,5,0
SHP_0060919,Makassar,Semarang,2,5,1
SHP_0060920,Bandung,Semarang,5,6,0
SHP_0060921,Surabaya,Balikpapan,2,2,0
SHP_0060922,Jakarta,Denpasar,3,2,0
SHP_0060923,Balikpapan,Surabaya,5,5,0
SHP_0060924,Medan,Makassar,2,2,0
SHP_0060925,Denpasar,Semarang,5,4,0
SHP_0060926,Balikpapan,Denpasar,3,2,0
SHP_0060927,Bandung,Denpasar,1,1,0
SHP_0060928,Balikpapan,Semarang,5,8,1
SHP_0060929,Denpasar,Balikpapan,3,4,0
SHP_0060930,Balikpapan,Makassar,1,1,0
SHP_0060931,Makassar,Jakarta,2,2,0
SHP_0060932,Bandung,Makassar,3,3,0
SHP_0060933,Jakarta,Medan,2,3,0
SHP_0060934,Bandung,Denpasar,5,4,0
SHP_0060935,Bandung,Makassar,2,2,0
SHP_0060936,Bandung,Medan,5,7,1
SHP_0060937,Bandung,Balikpapan,5,6,0
SHP_0060938,Balikpapan,Surabaya,1,4,1
SHP_0060939,Denpasar,Jakarta,5,5,0
SHP_0060940,Bandung,Makassar,2,3,0
SHP_0060941,Denpasar,Medan,5,6,1
SHP_0060942,Medan,Denpasar,4,6,1
SHP_0060943,Semarang,Makassar,4,5,0
SHP_0060944,Semarang,Surabaya,2,5,1
SHP_0060945,Bandung,Surabaya,1,2,0
SHP_0060946,Medan,Jakarta,1,4,1
SHP_0060947,Bandung,Surabaya,5,4,0
SHP_0060948,Makassar,Jakarta,2,1,0
SHP_0060949,Denpasar,Bandung,5,5,0
SHP_0060950,Semarang,Bandung,3,4,0
SHP_0060951,Bandung,Semarang,4,6,1
SHP_0060952,Jakarta,Bandung,3,2,0
SHP_0060953,Balikpapan,Bandung,1,4,1
SHP_0060954,Jakarta,Denpasar,1,2,0
SHP_0060955,Jakarta,Balikpapan,2,1,0
SHP_0060956,Medan,Surabaya,3,2,0
SHP_0060957,Makassar,Denpasar,5,4,0
SHP_0060958,Medan,Jakarta,2,3,0
SHP_0060959,Semarang,Makassar,5,5,0
SHP_0060960,Balikpapan,Surabaya,1,2,0
SHP_0060961,Medan,Denpasar,3,3,0
SHP_0060962,Jakarta,Makassar,5,4,0
SHP_0060963,Surabaya,Makassar,4,5,0
SHP_0060964,Denpasar,Surabaya,1,2,0
SHP_0060965,Jakarta,Medan,1,1,0
SHP_0060966,Jakarta,Semarang,4,3,0
SHP_0060967,Makassar,Medan,1,1,0
SHP_0060968,Makassar,Denpasar,3,3,0
SHP_0060969,Makassar,Semarang,2,1,0
SHP_0060970,Jakarta,Semarang,2,2,0
SHP_0060971,Jakarta,Bandung,2,2,0
SHP_0060972,Jakarta,Denpasar,3,5,1
SHP_0060973,Makassar,Bandung,1,4,1
SHP_0060974,Medan,Surabaya,5,6,1
SHP_0060975,Semarang,Surabaya,4,4,0
SHP_0060976,Balikpapan,Jakarta,3,3,0
SHP_0060977,Medan,Semarang,5,5,0
SHP_0060978,Bandung,Denpasar,3,3,0
SHP_0060979,Denpasar,Jakarta,4,4,0
SHP_0060980,Bandung,Medan,3,3,0
SHP_0060981,Denpasar,Surabaya,4,3,0
SHP_0060982,Medan,Bandung,5,4,0
SHP_0060983,Denpasar,Bandung,1,1,0
SHP_0060984,Bandung,Makassar,3,2,0
SHP_0060985,Denpasar,Makassar,4,5,0
SHP_0060986,Balikpapan,Denpasar,1,2,0
SHP_0060987,Semarang,Balikpapan,3,3,0
SHP_0060988,Surabaya,Medan,2,4,1
SHP_0060989,Makassar,Denpasar,3,3,0
SHP_0060990,Semarang,Surabaya,2,2,0
SHP_0060991,Balikpapan,Surabaya,1,2,0
SHP_0060992,Medan,Denpasar,1,2,0
SHP_0060993,Semarang,Denpasar,3,4,0
SHP_0060994,Surabaya,Jakarta,3,4,0
SHP_0060995,Jakarta,Makassar,5,6,0
SHP_0060996,Makassar,Bandung,1,1,0
SHP_0060997,Makassar,Semarang,1,1,0
SHP_0060998,Denpasar,Semarang,1,4,1
SHP_0060999,Jakarta,Medan,2,3,0
SHP_0061000,Medan,Denpasar,5,6,0
SHP_0061001,Makassar,Balikpapan,3,4,0
SHP_0061002,Denpasar,Balikpapan,3,4,0
SHP_0061003,Bandung,Jakarta,4,7,1
SHP_0061004,Balikpapan,Jakarta,3,5,1
SHP_0061005,Denpasar,Surabaya,2,2,0
SHP_0061006,Medan,Surabaya,5,6,0
SHP_0061007,Balikpapan,Bandung,1,3,1
SHP_0061008,Surabaya,Bandung,2,2,0
SHP_0061009,Semarang,Makassar,3,3,0
SHP_0061010,Jakarta,Balikpapan,1,4,1
SHP_0061011,Jakarta,Surabaya,1,3,1
SHP_0061012,Makassar,Denpasar,1,2,0
SHP_0061013,Surabaya,Semarang,1,2,0
SHP_0061014,Bandung,Makassar,4,5,0
SHP_0061015,Balikpapan,Surabaya,3,2,0
SHP_0061016,Bandung,Medan,1,1,0
SHP_0061017,Balikpapan,Medan,3,3,0
SHP_0061018,Denpasar,Jakarta,3,3,0
SHP_0061019,Makassar,Bandung,5,6,0
SHP_0061020,Bandung,Denpasar,5,5,0
SHP_0061021,Balikpapan,Semarang,2,1,0
SHP_0061022,Medan,Denpasar,4,5,0
SHP_0061023,Balikpapan,Bandung,3,2,0
SHP_0061024,Jakarta,Makassar,3,4,1
SHP_0061025,Jakarta,Balikpapan,5,4,0
SHP_0061026,Balikpapan,Medan,3,5,1
SHP_0061027,Denpasar,Makassar,5,7,1
SHP_0061028,Makassar,Surabaya,4,5,0
SHP_0061029,Surabaya,Semarang,2,3,0
SHP_0061030,Jakarta,Denpasar,1,1,0
SHP_0061031,Balikpapan,Jakarta,3,3,0
SHP_0061032,Jakarta,Denpasar,5,6,0
SHP_0061033,Denpasar,Balikpapan,4,7,1
SHP_0061034,Surabaya,Bandung,3,4,1
SHP_0061035,Denpasar,Surabaya,3,3,0
SHP_0061036,Makassar,Denpasar,4,5,0
SHP_0061037,Semarang,Surabaya,2,2,0
SHP_0061038,Denpasar,Medan,4,5,1
SHP_0061039,Makassar,Bandung,1,1,0
SHP_0061040,Medan,Denpasar,4,3,0
SHP_0061041,Medan,Bandung,3,4,0
SHP_0061042,Bandung,Makassar,5,6,0
SHP_0061043,Balikpapan,Medan,2,1,0
SHP_0061044,Makassar,Jakarta,2,1,0
SHP_0061045,Surabaya,Bandung,4,3,0
SHP_0061046,Makassar,Denpasar,4,4,0
SHP_0061047,Makassar,Surabaya,3,3,0
SHP_0061048,Surabaya,Semarang,2,1,0
SHP_0061049,Surabaya,Bandung,1,2,1
SHP_0061050,Jakarta,Semarang,5,6,0
SHP_0061051,Semarang,Medan,3,2,0
SHP_0061052,Bandung,Denpasar,2,2,0
SHP_0061053,Bandung,Balikpapan,4,7,1
SHP_0061054,Denpasar,Medan,4,5,1
SHP_0061055,Jakarta,Bandung,4,3,0
SHP_0061056,Medan,Semarang,4,4,0
SHP_0061057,Denpasar,Makassar,3,3,0
SHP_0061058,Surabaya,Semarang,4,5,0
SHP_0061059,Denpasar,Makassar,1,1,0
SHP_0061060,Balikpapan,Semarang,3,4,0
SHP_0061061,Bandung,Denpasar,5,5,0
SHP_0061062,Semarang,Makassar,4,4,0
SHP_0061063,Denpasar,Semarang,1,1,0
SHP_0061064,Makassar,Bandung,3,5,1
SHP_0061065,Semarang,Bandung,5,4,0
SHP_0061066,Bandung,Denpasar,5,5,0
SHP_0061067,Semarang,Makassar,3,4,0
SHP_0061068,Makassar,Medan,2,3,0
SHP_0061069,Surabaya,Medan,4,3,0
SHP_0061070,Bandung,Makassar,2,1,0
SHP_0061071,Jakarta,Denpasar,1,1,0
SHP_0061072,Makassar,Surabaya,4,3,0
SHP_0061073,Jakarta,Medan,2,1,0
SHP_0061074,Surabaya,Denpasar,4,3,0
SHP_0061075,Semarang,Makassar,3,4,0
SHP_0061076,Semarang,Jakarta,3,2,0
SHP_0061077,Bandung,Makassar,2,2,0
SHP_0061078,Jakarta,Semarang,1,1,0
SHP_0061079,Bandung,Balikpapan,5,6,0
SHP_0061080,Semarang,Jakarta,5,4,0
SHP_0061081,Semarang,Bandung,4,3,0
SHP_0061082,Medan,Bandung,4,5,0
SHP_0061083,Medan,Bandung,4,3,0
SHP_0061084,Denpasar,Jakarta,3,2,0
SHP_0061085,Medan,Surabaya,1,2,0
SHP_0061086,Makassar,Semarang,1,2,0
SHP_0061087,Medan,Denpasar,2,1,0
SHP_0061088,Makassar,Surabaya,3,4,0
SHP_0061089,Bandung,Semarang,4,3,0
SHP_0061090,Semarang,Surabaya,5,5,0
SHP_0061091,Semarang,Balikpapan,3,4,0
SHP_0061092,Medan,Bandung,3,4,0
SHP_0061093,Medan,Jakarta,2,1,0
SHP_0061094,Surabaya,Bandung,2,2,0
SHP_0061095,Semarang,Makassar,5,6,0
SHP_0061096,Medan,Balikpapan,2,3,1
SHP_0061097,Denpasar,Medan,2,1,0
SHP_0061098,Balikpapan,Surabaya,4,4,0
SHP_0061099,Jakarta,Denpasar,2,1,0
SHP_0061100,Surabaya,Balikpapan,4,3,0
SHP_0061101,Makassar,Jakarta,2,2,0
SHP_0061102,Semarang,Bandung,3,4,0
SHP_0061103,Denpasar,Balikpapan,4,5,1
SHP_0061104,Semarang,Medan,3,3,0
SHP_0061105,Medan,Balikpapan,4,4,0
SHP_0061106,Medan,Semarang,3,4,1
SHP_0061107,Surabaya,Medan,1,2,1
SHP_0061108,Bandung,Surabaya,4,5,0
SHP_0061109,Surabaya,Bandung,5,7,1
SHP_0061110,Balikpapan,Denpasar,3,4,0
SHP_0061111,Denpasar,Makassar,4,6,1
SHP_0061112,Surabaya,Jakarta,5,5,0
SHP_0061113,Balikpapan,Denpasar,4,5,0
SHP_0061114,Medan,Makassar,3,2,0
SHP_0061115,Semarang,Medan,5,6,0
SHP_0061116,Surabaya,Balikpapan,5,4,0
SHP_0061117,Semarang,Denpasar,1,4,1
SHP_0061118,Surabaya,Denpasar,5,4,0
SHP_0061119,Semarang,Bandung,1,1,0
SHP_0061120,Bandung,Jakarta,2,2,0
SHP_0061121,Jakarta,Surabaya,5,4,0
SHP_0061122,Jakarta,Semarang,3,2,0
SHP_0061123,Makassar,Semarang,3,4,0
SHP_0061124,Denpasar,Surabaya,1,2,0
SHP_0061125,Medan,Bandung,2,1,0
SHP_0061126,Bandung,Semarang,3,2,0
SHP_0061127,Jakarta,Makassar,5,6,0
SHP_0061128,Semarang,Surabaya,4,6,1
SHP_0061129,Surabaya,Bandung,1,1,0
SHP_0061130,Makassar,Jakarta,2,1,0
SHP_0061131,Semarang,Makassar,1,1,0
SHP_0061132,Denpasar,Makassar,2,2,0
SHP_0061133,Denpasar,Bandung,5,4,0
SHP_0061134,Denpasar,Jakarta,2,3,0
SHP_0061135,Makassar,Denpasar,1,3,1
SHP_0061136,Jakarta,Surabaya,1,2,0
SHP_0061137,Bandung,Semarang,4,6,1
SHP_0061138,Semarang,Denpasar,5,5,0
SHP_0061139,Semarang,Makassar,4,4,0
SHP_0061140,Medan,Jakarta,1,1,0
SHP_0061141,Makassar,Jakarta,4,3,0
SHP_0061142,Makassar,Semarang,3,4,0
SHP_0061143,Semarang,Bandung,4,4,0
SHP_0061144,Surabaya,Balikpapan,3,6,1
SHP_0061145,Semarang,Jakarta,1,1,0
SHP_0061146,Surabaya,Jakarta,5,5,0
SHP_0061147,Surabaya,Medan,4,4,0
SHP_0061148,Medan,Denpasar,1,2,0
SHP_0061149,Makassar,Semarang,3,3,0
SHP_0061150,Bandung,Makassar,2,1,0
SHP_0061151,Balikpapan,Denpasar,1,2,0
SHP_0061152,Balikpapan,Makassar,5,6,0
SHP_0061153,Bandung,Jakarta,3,4,0
SHP_0061154,Jakarta,Surabaya,4,4,0
SHP_0061155,Makassar,Jakarta,2,4,1
SHP_0061156,Medan,Denpasar,4,4,0
SHP_0061157,Surabaya,Jakarta,3,3,0
SHP_0061158,Denpasar,Semarang,5,6,0
SHP_0061159,Bandung,Makassar,2,2,0
SHP_0061160,Balikpapan,Makassar,5,5,0
SHP_0061161,Balikpapan,Denpasar,5,4,0
SHP_0061162,Bandung,Makassar,4,5,0
SHP_0061163,Semarang,Medan,3,4,0
SHP_0061164,Semarang,Surabaya,1,1,0
SHP_0061165,Balikpapan,Bandung,2,2,0
SHP_0061166,Semarang,Denpasar,4,7,1
SHP_0061167,Bandung,Semarang,1,1,0
SHP_0061168,Balikpapan,Denpasar,5,5,0
SHP_0061169,Jakarta,Semarang,3,6,1
SHP_0061170,Makassar,Semarang,4,4,0
SHP_0061171,Jakarta,Denpasar,3,3,0
SHP_0061172,Surabaya,Makassar,5,6,0
SHP_0061173,Denpasar,Medan,5,5,0
SHP_0061174,Balikpapan,Denpasar,1,2,0
SHP_0061175,Jakarta,Makassar,5,6,1
SHP_0061176,Jakarta,Balikpapan,3,4,0
SHP_0061177,Medan,Surabaya,5,5,0
SHP_0061178,Bandung,Denpasar,1,1,0
SHP_0061179,Bandung,Medan,4,3,0
SHP_0061180,Balikpapan,Denpasar,2,3,1
SHP_0061181,Medan,Denpasar,2,2,0
SHP_0061182,Surabaya,Jakarta,1,1,0
SHP_0061183,Makassar,Surabaya,4,6,1
SHP_0061184,Jakarta,Semarang,4,6,1
SHP_0061185,Denpasar,Surabaya,4,5,0
SHP_0061186,Denpasar,Makassar,3,5,1
SHP_0061187,Jakarta,Bandung,1,2,0
SHP_0061188,Denpasar,Balikpapan,2,3,0
SHP_0061189,Balikpapan,Semarang,5,5,0
SHP_0061190,Semarang,Bandung,5,4,0
SHP_0061191,Surabaya,Bandung,4,4,0
SHP_0061192,Balikpapan,Denpasar,3,2,0
SHP_0061193,Balikpapan,Surabaya,4,3,0
SHP_0061194,Semarang,Jakarta,4,5,1
SHP_0061195,Balikpapan,Denpasar,3,5,1
SHP_0061196,Balikpapan,Bandung,1,2,1
SHP_0061197,Medan,Jakarta,1,2,1
SHP_0061198,Jakarta,Semarang,4,5,1
SHP_0061199,Makassar,Jakarta,1,1,0
SHP_0061200,Balikpapan,Jakarta,3,6,1
SHP_0061201,Semarang,Surabaya,1,1,0
SHP_0061202,Jakarta,Bandung,4,5,0
SHP_0061203,Jakarta,Surabaya,1,4,1
SHP_0061204,Jakarta,Denpasar,4,3,0
SHP_0061205,Balikpapan,Bandung,5,4,0
SHP_0061206,Denpasar,Bandung,3,4,0
SHP_0061207,Balikpapan,Denpasar,1,1,0
SHP_0061208,Medan,Balikpapan,3,2,0
SHP_0061209,Denpasar,Surabaya,4,6,1
SHP_0061210,Makassar,Jakarta,4,6,1
SHP_0061211,Balikpapan,Medan,4,4,0
SHP_0061212,Semarang,Denpasar,3,5,1
SHP_0061213,Surabaya,Denpasar,5,6,0
SHP_0061214,Jakarta,Semarang,5,5,0
SHP_0061215,Denpasar,Semarang,2,3,0
SHP_0061216,Medan,Makassar,5,5,0
SHP_0061217,Surabaya,Semarang,5,4,0
SHP_0061218,Denpasar,Semarang,4,5,1
SHP_0061219,Semarang,Balikpapan,3,4,0
SHP_0061220,Surabaya,Jakarta,5,8,1
SHP_0061221,Balikpapan,Medan,5,7,1
SHP_0061222,Medan,Bandung,1,2,0
SHP_0061223,Semarang,Balikpapan,5,5,0
SHP_0061224,Bandung,Balikpapan,1,3,1
SHP_0061225,Surabaya,Medan,2,5,1
SHP_0061226,Semarang,Jakarta,3,4,0
SHP_0061227,Semarang,Surabaya,2,3,0
SHP_0061228,Medan,Balikpapan,4,4,0
SHP_0061229,Bandung,Jakarta,2,1,0
SHP_0061230,Medan,Balikpapan,1,1,0
SHP_0061231,Surabaya,Makassar,3,3,0
SHP_0061232,Bandung,Jakarta,5,7,1
SHP_0061233,Semarang,Bandung,5,5,0
SHP_0061234,Medan,Bandung,5,5,0
SHP_0061235,Denpasar,Semarang,4,4,0
SHP_0061236,Semarang,Jakarta,5,8,1
SHP_0061237,Surabaya,Jakarta,5,5,0
SHP_0061238,Surabaya,Balikpapan,5,5,0
SHP_0061239,Medan,Semarang,5,4,0
SHP_0061240,Medan,Makassar,5,6,0
SHP_0061241,Jakarta,Medan,2,1,0
SHP_0061242,Jakarta,Denpasar,2,3,0
SHP_0061243,Surabaya,Medan,3,4,0
SHP_0061244,Makassar,Medan,3,3,0
SHP_0061245,Makassar,Balikpapan,2,4,1
SHP_0061246,Bandung,Balikpapan,1,1,0
SHP_0061247,Denpasar,Semarang,1,1,0
SHP_0061248,Jakarta,Balikpapan,4,3,0
SHP_0061249,Denpasar,Bandung,2,2,0
SHP_0061250,Surabaya,Jakarta,1,1,0
SHP_0061251,Bandung,Semarang,2,4,1
SHP_0061252,Makassar,Balikpapan,5,8,1
SHP_0061253,Balikpapan,Denpasar,4,5,0
SHP_0061254,Semarang,Denpasar,4,4,0
SHP_0061255,Semarang,Makassar,5,4,0
SHP_0061256,Makassar,Surabaya,4,3,0
SHP_0061257,Bandung,Makassar,3,2,0
SHP_0061258,Semarang,Surabaya,3,2,0
SHP_0061259,Semarang,Jakarta,5,8,1
SHP_0061260,Denpasar,Semarang,2,3,0
SHP_0061261,Makassar,Bandung,1,2,0
SHP_0061262,Bandung,Denpasar,3,3,0
SHP_0061263,Jakarta,Medan,3,2,0
SHP_0061264,Semarang,Bandung,3,3,0
SHP_0061265,Balikpapan,Surabaya,3,5,1
SHP_0061266,Jakarta,Denpasar,2,2,0
SHP_0061267,Balikpapan,Surabaya,2,3,0
SHP_0061268,Denpasar,Bandung,3,4,0
SHP_0061269,Balikpapan,Semarang,2,3,1
SHP_0061270,Makassar,Surabaya,3,4,0
SHP_0061271,Surabaya,Medan,2,2,0
SHP_0061272,Balikpapan,Denpasar,2,1,0
SHP_0061273,Jakarta,Balikpapan,3,4,0
SHP_0061274,Surabaya,Denpasar,2,3,0
SHP_0061275,Jakarta,Denpasar,5,5,0
SHP_0061276,Denpasar,Medan,3,6,1
SHP_0061277,Bandung,Denpasar,1,2,1
SHP_0061278,Balikpapan,Semarang,5,6,0
SHP_0061279,Medan,Denpasar,1,4,1
SHP_0061280,Balikpapan,Makassar,4,5,0
SHP_0061281,Jakarta,Bandung,1,2,1
SHP_0061282,Balikpapan,Bandung,4,5,0
SHP_0061283,Bandung,Denpasar,5,5,0
SHP_0061284,Surabaya,Denpasar,1,3,1
SHP_0061285,Makassar,Jakarta,5,7,1
SHP_0061286,Balikpapan,Semarang,1,1,0
SHP_0061287,Surabaya,Medan,2,3,0
SHP_0061288,Bandung,Makassar,3,2,0
SHP_0061289,Semarang,Denpasar,2,3,0
SHP_0061290,Jakarta,Surabaya,3,5,1
SHP_0061291,Bandung,Balikpapan,1,3,1
SHP_0061292,Makassar,Surabaya,4,5,1
SHP_0061293,Balikpapan,Denpasar,5,5,0
SHP_0061294,Bandung,Semarang,1,1,0
SHP_0061295,Makassar,Bandung,1,2,0
SHP_0061296,Medan,Bandung,2,1,0
SHP_0061297,Medan,Makassar,2,2,0
SHP_0061298,Makassar,Denpasar,5,6,0
SHP_0061299,Medan,Surabaya,5,6,1
SHP_0061300,Balikpapan,Makassar,3,4,0
SHP_0061301,Bandung,Makassar,3,3,0
SHP_0061302,Bandung,Medan,4,3,0
SHP_0061303,Medan,Balikpapan,4,5,0
SHP_0061304,Medan,Bandung,2,2,0
SHP_0061305,Denpasar,Surabaya,5,6,1
SHP_0061306,Medan,Jakarta,1,3,1
SHP_0061307,Makassar,Medan,3,4,0
SHP_0061308,Medan,Balikpapan,2,5,1
SHP_0061309,Medan,Bandung,4,5,0
SHP_0061310,Makassar,Surabaya,4,5,0
SHP_0061311,Semarang,Balikpapan,1,2,0
SHP_0061312,Jakarta,Surabaya,4,4,0
SHP_0061313,Semarang,Balikpapan,5,6,0
SHP_0061314,Medan,Semarang,5,4,0
SHP_0061315,Bandung,Medan,3,3,0
SHP_0061316,Denpasar,Jakarta,4,5,0
SHP_0061317,Semarang,Denpasar,1,1,0
SHP_0061318,Medan,Balikpapan,3,3,0
SHP_0061319,Denpasar,Medan,4,5,0
SHP_0061320,Jakarta,Surabaya,4,5,0
SHP_0061321,Semarang,Denpasar,2,3,0
SHP_0061322,Balikpapan,Semarang,2,2,0
SHP_0061323,Bandung,Balikpapan,5,8,1
SHP_0061324,Medan,Surabaya,4,3,0
SHP_0061325,Medan,Semarang,2,3,0
SHP_0061326,Medan,Semarang,4,4,0
SHP_0061327,Semarang,Makassar,3,4,1
SHP_0061328,Semarang,Medan,2,3,0
SHP_0061329,Surabaya,Medan,3,3,0
SHP_0061330,Bandung,Semarang,2,3,0
SHP_0061331,Medan,Semarang,3,3,0
SHP_0061332,Balikpapan,Jakarta,1,1,0
SHP_0061333,Bandung,Makassar,4,5,0
SHP_0061334,Makassar,Denpasar,1,2,0
SHP_0061335,Jakarta,Denpasar,4,3,0
SHP_0061336,Denpasar,Balikpapan,5,7,1
SHP_0061337,Medan,Jakarta,1,1,0
SHP_0061338,Surabaya,Jakarta,1,2,0
SHP_0061339,Balikpapan,Semarang,4,7,1
SHP_0061340,Semarang,Surabaya,3,3,0
SHP_0061341,Makassar,Denpasar,1,2,0
SHP_0061342,Makassar,Balikpapan,4,3,0
SHP_0061343,Medan,Surabaya,2,3,1
SHP_0061344,Makassar,Jakarta,4,6,1
SHP_0061345,Balikpapan,Semarang,1,2,0
SHP_0061346,Denpasar,Jakarta,3,3,0
SHP_0061347,Denpasar,Makassar,4,3,0
SHP_0061348,Medan,Balikpapan,1,2,0
SHP_0061349,Semarang,Medan,2,4,1
SHP_0061350,Surabaya,Medan,2,1,0
SHP_0061351,Medan,Jakarta,5,6,0
SHP_0061352,Medan,Makassar,5,4,0
SHP_0061353,Medan,Makassar,3,6,1
SHP_0061354,Medan,Semarang,5,6,0
SHP_0061355,Denpasar,Surabaya,3,2,0
SHP_0061356,Denpasar,Jakarta,3,2,0
SHP_0061357,Bandung,Makassar,3,3,0
SHP_0061358,Balikpapan,Makassar,3,2,0
SHP_0061359,Surabaya,Medan,1,2,0
SHP_0061360,Balikpapan,Medan,2,3,0
SHP_0061361,Denpasar,Jakarta,4,4,0
SHP_0061362,Semarang,Medan,5,6,0
SHP_0061363,Makassar,Denpasar,3,2,0
SHP_0061364,Jakarta,Semarang,2,3,0
SHP_0061365,Denpasar,Balikpapan,3,6,1
SHP_0061366,Medan,Bandung,3,4,0
SHP_0061367,Bandung,Surabaya,4,4,0
SHP_0061368,Jakarta,Semarang,2,3,0
SHP_0061369,Denpasar,Makassar,5,4,0
SHP_0061370,Bandung,Medan,4,5,1
SHP_0061371,Balikpapan,Bandung,5,6,0
SHP_0061372,Semarang,Surabaya,5,6,0
SHP_0061373,Denpasar,Bandung,1,1,0
SHP_0061374,Makassar,Semarang,5,6,0
SHP_0061375,Semarang,Balikpapan,4,4,0
SHP_0061376,Makassar,Denpasar,1,1,0
SHP_0061377,Denpasar,Medan,1,2,0
SHP_0061378,Balikpapan,Medan,4,4,0
SHP_0061379,Surabaya,Medan,1,1,0
SHP_0061380,Semarang,Balikpapan,5,4,0
SHP_0061381,Denpasar,Makassar,4,5,0
SHP_0061382,Medan,Semarang,5,7,1
SHP_0061383,Bandung,Surabaya,4,4,0
SHP_0061384,Surabaya,Semarang,1,1,0
SHP_0061385,Medan,Semarang,5,4,0
SHP_0061386,Semarang,Medan,2,4,1
SHP_0061387,Balikpapan,Surabaya,4,7,1
SHP_0061388,Bandung,Semarang,1,1,0
SHP_0061389,Surabaya,Medan,3,2,0
SHP_0061390,Semarang,Denpasar,5,5,0
SHP_0061391,Surabaya,Denpasar,5,6,0
SHP_0061392,Balikpapan,Denpasar,2,1,0
SHP_0061393,Jakarta,Bandung,1,2,0
SHP_0061394,Bandung,Surabaya,2,3,0
SHP_0061395,Semarang,Jakarta,3,3,0
SHP_0061396,Bandung,Semarang,4,5,0
SHP_0061397,Surabaya,Bandung,5,4,0
SHP_0061398,Surabaya,Balikpapan,1,2,0
SHP_0061399,Denpasar,Surabaya,5,6,0
SHP_0061400,Medan,Semarang,5,8,1
SHP_0061401,Bandung,Denpasar,1,1,0
SHP_0061402,Denpasar,Balikpapan,4,5,0
SHP_0061403,Surabaya,Bandung,3,3,0
SHP_0061404,Surabaya,Bandung,2,3,0
SHP_0061405,Bandung,Medan,4,5,0
SHP_0061406,Jakarta,Balikpapan,4,5,0
SHP_0061407,Balikpapan,Semarang,3,2,0
SHP_0061408,Surabaya,Denpasar,4,4,0
SHP_0061409,Balikpapan,Medan,4,5,0
SHP_0061410,Balikpapan,Jakarta,1,1,0
SHP_0061411,Medan,Denpasar,5,6,0
SHP_0061412,Bandung,Balikpapan,1,1,0
SHP_0061413,Surabaya,Makassar,3,2,0
SHP_0061414,Balikpapan,Surabaya,2,1,0
SHP_0061415,Medan,Makassar,5,6,0
SHP_0061416,Medan,Denpasar,2,3,0
SHP_0061417,Bandung,Semarang,2,1,0
SHP_0061418,Semarang,Denpasar,3,5,1
SHP_0061419,Denpasar,Semarang,4,4,0
SHP_0061420,Balikpapan,Semarang,3,4,1
SHP_0061421,Denpasar,Makassar,3,4,0
SHP_0061422,Surabaya,Medan,1,2,1
